embezzle from,-2.7750,0.7972,-0.1333,1.8380,4.2085,3.2505
despise,-2.1417,0.4111,0.2305,0.8846,4.6382,2.3443
ban,-1.6568,2.5649,1.3000,1.3905,0.9449,2.5427
date,2.1417,1.4250,0.2222,2.4568,2.9546,2.2229
intimidate,-1.7161,1.3677,1.1033,2.1311,4.5648,2.8165
sympathize with,2.6448,1.7001,-0.5518,1.1121,1.8924,2.1052
tickle,1.2172,1.1310,2.0931,1.9277,2.1477,1.9303
admit,1.0819,0.9666,0.2060,1.9972,2.4052,1.7273
horrify,-2.2500,1.3737,1.4895,1.4962,3.3683,3.1784
indoctrinate,-0.0642,1.9572,-0.3214,4.3397,1.6224,1.3845
fine,-1.5692,1.2500,0.5577,1.9775,2.5963,2.8370
choke,-3.7962,1.2000,1.6115,0.6857,6.8300,3.8502
concede to,-0.1177,-0.1000,-0.9941,1.1368,2.8708,1.1099
